id,price,raw_price_text,product_name,slug,merchant_name,price_type
132622,1437.8,"1 437.80 DH","HP Cartouche de toner magenta d'origine LaserJet 130A",hp-cartouche-de-toner-magenta-d-origine-laser-jet-130a,"Ink Solutions Maroc",has_dot
132629,1437.8,"1 437.80 DH","HP Cartouche de toner jaune d'origine LaserJet 130A",hp-cartouche-de-toner-jaune-d-origine-laser-jet-130a,"Ink Solutions Maroc",has_dot
132731,1437.8,"1 437.80 DH","HP Cartouche de toner cyan d'origine LaserJet 130A",hp-cartouche-de-toner-cyan-d-origine-laser-jet-130a,"Ink Solutions Maroc",has_dot
111783,1439.33,"1 439.33 DH","Canon C-EXV53 Original Noir",canon-c-exv53-original-noir,Technoplace,has_dot
131980,1441.2,"1 441.20 DH","HP 304A toner LaserJet noir authentique",hp-304a-toner-laser-jet-noir-authentique,"NGT Maroc",has_dot
109497,1442.1,"1 442.10 DH","Barrette Mémoire DDR4 8GB 2933 MHZ RDIMM ECC",barrette-memoire-ddr4-8gb-2933-mhz-rdimm-ecc,Micromad,has_dot
123175,1450.55,"1 450.55 DH","DELL E Series E2724HS LED display 27"" Full HD LCD Noir",dell-e-series-e2724hs-led-display-27-full-hd-lcd-noir,Technoplace,has_dot
138319,1450.55,"1 450.55 DH","DELL E Series E2216H LED display 55,9 cm (22"") Full HD LCD Noir",dell-e-series-e2216h-led-display-55-9-cm-22-full-hd-lcd-noir,Technoplace,has_dot
125443,1453.2,"1 453.20 DH","Téléviseur ITEL G3250 32"" Smart HD",televiseur-itel-g3250-32-smart-hd,Technoplace,has_dot
137701,1453.33,"1 453.33 DH","Lenovo ThinkVision S24i-30 LED display 23.8"" Full HD Noir",lenovo-think-vision-s24i-30-led-display-23-8-full-hd-noir,Technoplace,has_dot
138154,1453.33,"1 453.33 DH","Lenovo ThinkVision S24e-20 23.8"" Full HD Noir (62AEKAT2EU)",lenovo-think-vision-s24e-20-23-8-full-hd-noir-62aekat2eu,Technoplace,has_dot
142771,1457.5,"1 457.50 DH","Samsung Galaxy Tab A7 Lite 8.7"" 32 Go Gris 4G (",samsung-galaxy-tab-a7-lite-8-7-32-go-gris-4g,"Bestmark Maroc",has_dot
112061,1459.2,"1 459.20 DH","Lexmark 80C8HY0 Cartouche de toner Original Jaune",lexmark-80c8hy0-cartouche-de-toner-original-jaune,"NGT Maroc",has_dot
130751,1459.2,"1 459.20 DH","Lexmark 80C8HM0 Cartouche de tonerOriginal Magenta",lexmark-80c8hm0-cartouche-de-toner-original-magenta,"NGT Maroc",has_dot
130755,1459.2,"1 459.20 DH","Lexmark 80C8HC0 Cartouche de tonerOriginal Cyan",lexmark-80c8hc0-cartouche-de-toner-original-cyan,"NGT Maroc",has_dot
131852,1462.8,"1 462.80 DH","Samsung ML-D3470A Cartouche de tonerOriginal Noir",samsung-ml-d3470a-cartouche-de-toner-original-noir,"NGT Maroc",has_dot
132125,1465.33,"1 465.33 DH","HP 131A toner LaserJet cyan authentique",hp-131a-toner-laser-jet-cyan-authentique,Technoplace,has_dot
132614,1465.33,"1 465.33 DH","HP 131A toner LaserJet jaune authentique (CF212A)",hp-131a-toner-laser-jet-jaune-authentique-cf212a,Technoplace,has_dot
132844,1465.33,"1 465.33 DH","HP 410A toner LaserJet noir authentique",hp-410a-toner-laser-jet-noir-authentique,Technoplace,has_dot
143033,1466.4,"1 466.40 DH","Aruba, a Hewlett Packard Enterprise company Instant On AP11 867 Mbit/s Blanc Connexion Ethernet, supportant l'alimentation via ce port (PoE) (R3J22A)",aruba-a-hewlett-packard-enterprise-company-instant-on-ap11-867-mbit-s-blanc-connexion-ethernet-supportant-l-alimentation-via-ce-port-po-e-r3j22a,Technoplace,has_dot
118193,1467.17,"1 467.17 DH","Souris gaming Logitech G502 Proteus Spectrum RGB",souris-gaming-logitech-g502-proteus-spectrum-rgb,Technoplace,has_dot
130874,1468.8,"1 468.80 DH","Lexmark X203A11G Cartouche de tonerOriginal Noir",lexmark-x203a11g-cartouche-de-toner-original-noir,"NGT Maroc",has_dot
121926,1471.68,"1 471.68 DH","Clarins Nutri-Lumière Nuit 50 ml",clarins-nutri-lumiere-nuit-50-ml,"UNIVERS PARADISCOUNT Maroc",has_dot
111862,1480.8,"1 480.80 DH","Epson Toner Magenta (2 500 p)",epson-toner-magenta-2-500-p,"NGT Maroc",has_dot
111871,1480.8,"1 480.80 DH","Epson Toner Cyan (2 500 p)",epson-toner-cyan-2-500-p,"NGT Maroc",has_dot
111946,1480.8,"1 480.80 DH","Epson Toner Jaune (2 500 p)",epson-toner-jaune-2-500-p,"NGT Maroc",has_dot
133556,1480.8,"1 480.80 DH","Lexmark 12S0400 Cartouche de tonerOriginal Noir",lexmark-12s0400-cartouche-de-toner-original-noir,"NGT Maroc",has_dot
121929,1485.8,"1 485.80 DH","Clarins Nutri-Lumière Jour 50 ml",clarins-nutri-lumiere-jour-50-ml,"New Era Parapharmacie",has_dot
121931,1485.8,"1 485.80 DH","Clarins Nutri Lumière Revive Crème de jour Decollete, Visage, Cou 50 ml",clarins-nutri-lumiere-revive-creme-de-jour-decollete-visage-cou-50-ml,"New Era Parapharmacie",has_dot
133088,1486.32,"1 486.32 DH","HP 35A toner LaserJet noir authentique",hp-35a-toner-laser-jet-noir-authentique,Technoplace,has_dot
110428,1486.34,"1 486.34 DH","Logitech G Pro",logitech-g-pro,Technoplace,has_dot
124750,1486.8,"1 486.80 DH","Logitech G Pro X wired gaming",logitech-g-pro-x-wired-gaming,Technoplace,has_dot
133141,1488.96,"1 488.96 DH","HP 85A toner LaserJet noir authentique",hp-85a-toner-laser-jet-noir-authentique,Technoplace,has_dot
128567,1490.4,"1 490.40 DH","HP 122A Cartouche de tonerOriginal Cyan (Q3961A)",hp-122a-cartouche-de-toner-original-cyan-q3961a,"NGT Maroc",has_dot
112189,1492.8,"1 492.80 DH","Epson Return Toner Noir Capacité Standard (3 000 p)",epson-return-toner-noir-capacite-standard-3-000-p,"NGT Maroc",has_dot
135770,1499.17,"1 499.17 DH","Imprimante multifonction Pixma G2411 Jet D’encre à réservoir rechargeable",imprimante-multifonction-pixma-g2411-jet-d-encre-a-reservoir-rechargeable,"Bestmark Maroc",has_dot
111788,1502.4,"1 502.40 DH","Samsung Toner cyan CLT-C504S",samsung-toner-cyan-clt-c504s,"NGT Maroc",has_dot
112315,1502.4,"1 502.40 DH","Samsung Toner jaune CLT-Y504S",samsung-toner-jaune-clt-y504s,"NGT Maroc",has_dot
112597,1502.4,"1 502.40 DH","Samsung Toner magenta CLT-M504S",samsung-toner-magenta-clt-m504s,"NGT Maroc",has_dot
131969,1502.4,"1 502.40 DH","HP 973X cartouche PageWide Noir grande capacité authentique (L0S07AE)",hp-973x-cartouche-page-wide-noir-grande-capacite-authentique-l0s07ae,"NGT Maroc",has_dot
135045,1507.07,"1 507.07 DH","TP-LINK TL-SG1024DE commutateur réseau Géré L2 Gigabit Ethernet (10/100/1000) Noir",tp-link-tl-sg1024de-commutateur-reseau-gere-l2-gigabit-ethernet-10-100-1000-noir,Technoplace,has_dot
117702,1510.32,"1 510.32 DH","Logitech G Pro Ratón para gaming Wireless (910-005273)",logitech-g-pro-raton-para-gaming-wireless-910-005273,Technoplace,has_dot
134898,1510.8,"1 510.80 DH","Grandstream Networks GWN7702P commutateur réseau Non-géré 10G Ethernet (100/1000/10000) Noir",grandstream-networks-gwn7702p-commutateur-reseau-non-gere-10g-ethernet-100-1000-10000-noir,"Iris.ma Maroc",has_dot
112210,1514.4,"1 514.40 DH","Epson Toner Noir (3 000 p)",epson-toner-noir-3-000-p,"NGT Maroc",has_dot
113321,1518.67,"1 518.67 DH","Imprimante multifonction HP DeskJet Ink Advantage Ultra 4927 (6W7G3B)",imprimante-multifonction-hp-deskjet-ink-advantage-ultra-4927-6w7g3b,Technoplace,has_dot
132979,1518.67,"1 518.67 DH","HP 05A toner LaserJet noir authentique",hp-05a-toner-laser-jet-noir-authentique,Technoplace,has_dot
122571,1533.34,"1 533.34 DH","Galaxy A05 4 Go + 128 Go – Argent",galaxy-a05-4-go-128-go-argent,Technoplace,has_dot
122575,1533.34,"1 533.34 DH","Galaxy A05 4 Go + 128 Go – Vert clair",galaxy-a05-4-go-128-go-vert-clair,Technoplace,has_dot
122580,1533.34,"1 533.34 DH","Galaxy A05 4 Go + 128 Go – Noir",galaxy-a05-4-go-128-go-noir,Technoplace,has_dot
118529,1533.6,"1 533.60 DH","HPE Aruba Instant On AP11D Access Point (RW) (R2X16A)",hpe-aruba-instant-on-ap11d-access-point-rw-r2x16a,Technoplace,has_dot
135290,1533.6,"1 533.60 DH","Hewlett Packard Enterprise OfficeConnect 1420 8G PoE+ (64W) Non-géré L2 Gigabit Ethernet (10/100/1000) Connexion Ethernet, supportant l'alimentation via ce port (PoE) 1U Gris (JH330A)",hewlett-packard-enterprise-office-connect-1420-8g-po-e-64w-non-gere-l2-gigabit-ethernet-10-100-1000-connexion-ethernet-supportant-l-alimentation-via-ce-port-po-e-1u-gris-jh330a,Technoplace,has_dot
128927,1541.33,"1 541.33 DH","Canon C-EXV 50 Noir - Toner Canon d'origine (9436B002AA)",canon-c-exv-50-noir-toner-canon-d-origine-9436b002aa,Technoplace,has_dot
114441,1544.44,"1 544.44 DH","Écran 27"" incurvé Samsung Essential Curved Monitor S3 (LS27C360EAMXZN)",ecran-27-incurve-samsung-essential-curved-monitor-s3-ls27c360eamxzn,Technoplace,has_dot
143089,1554.53,"1 554.53 DH","Aruba Instant On AP11 867 Mbit/s Blanc Connexion Ethernet, supportant l'alimentation via ce port (PoE)",aruba-instant-on-ap11-867-mbit-s-blanc-connexion-ethernet-supportant-l-alimentation-via-ce-port-po-e,Technoplace,has_dot
129910,1557.6,"1 557.60 DH","HP 764 cartouche d'encre DesignJet grise, 300 ml",hp-764-cartouche-d-encre-design-jet-grise-300-ml,"NGT Maroc",has_dot
129915,1557.6,"1 557.60 DH","HP 764 cartouche d'encre DesignJet noir photo, 300 ml",hp-764-cartouche-d-encre-design-jet-noir-photo-300-ml,"NGT Maroc",has_dot
129918,1557.6,"1 557.60 DH","HP 764 cartouche d'encre DesignJet jaune, 300 ml",hp-764-cartouche-d-encre-design-jet-jaune-300-ml,"NGT Maroc",has_dot
129921,1557.6,"1 557.60 DH","HP Cartouche d'encre 764 magenta - 300 ml",hp-cartouche-d-encre-764-magenta-300-ml,"NGT Maroc",has_dot
129924,1557.6,"1 557.60 DH","HP Cartouche d'encre 764 cyan - 300 ml",hp-cartouche-d-encre-764-cyan-300-ml,"NGT Maroc",has_dot
114320,1561.33,"1 561.33 DH","Epson TM-T20III (011): USB + Serial, PS, Blk, EU",epson-tm-t20iii-011-usb-serial-ps-blk-eu,Technoplace,has_dot
124895,1562.4,"1 562.40 DH","Samsung Galaxy Buds Pro Casque Sans fil Ecouteurs Appels/Musique Bluetooth Noir",samsung-galaxy-buds-pro-casque-sans-fil-ecouteurs-appels-musique-bluetooth-noir,Technoplace,has_dot
123072,1573.2,"1 573.20 DH","Lexmark 0010S0150 Cartouche de toner Original Noir",lexmark-0010s0150-cartouche-de-toner-original-noir,Technoplace,has_dot
132609,1573.2,"1 573.20 DH","Lexmark 60F5000 Cartouche de tonerOriginal Noir",lexmark-60f5000-cartouche-de-toner-original-noir,Technoplace,has_dot
134615,1573.2,"1 573.20 DH","Seagate IronWolf 3 TB ST3000VN007 3.5"" HDD SATA III (ST3000VN007)",seagate-iron-wolf-3-tb-st3000vn007-3-5-hdd-sata-iii-st3000vn007,Technoplace,has_dot
135937,1575.34,"1 575.34 DH","HP DeskJet Plus Ink Advantage 6475 (5SD78C)",hp-desk-jet-plus-ink-advantage-6475-5sd78c,Technoplace,has_dot
131364,1581.6,"1 581.60 DH","Lexmark X340A11G Cartouche de tonerOriginal Noir",lexmark-x340a11g-cartouche-de-toner-original-noir,"NGT Maroc",has_dot
130541,1586.4,"1 586.40 DH","Lexmark C925X75G Cartouche de tonerOriginal Jaune",lexmark-c925x75g-cartouche-de-toner-original-jaune,"NGT Maroc",has_dot
130842,1586.4,"1 586.40 DH","Lexmark C925X74G Cartouche de tonerOriginal Magenta",lexmark-c925x74g-cartouche-de-toner-original-magenta,"NGT Maroc",has_dot
130844,1586.4,"1 586.40 DH","Lexmark C925X73G Cartouche de tonerOriginal Cyan",lexmark-c925x73g-cartouche-de-toner-original-cyan,"NGT Maroc",has_dot
138311,1586.4,"1 586.40 DH","Lenovo ThinkVision S24e 23.8"" Full HD LED Noir",lenovo-think-vision-s24e-23-8-full-hd-led-noir,Technoplace,has_dot
133079,1586.64,"1 586.64 DH","HP 125A toner LaserJet cyan authentique",hp-125a-toner-laser-jet-cyan-authentique,Technoplace,has_dot
110932,1586.66,"1 586.66 DH","Lenovo 4Y40X49506 clavier RF sans fil + Bluetooth AZERTY Français Noir",lenovo-4y40x49506-clavier-rf-sans-fil-bluetooth-azerty-francais-noir,Technoplace,has_dot
136398,1586.66,"1 586.66 DH","Imprimante LaserJet Pro HP M111a - Blanc",imprimante-laser-jet-pro-hp-m111a-blanc,Technoplace,has_dot
137199,1586.66,"1 586.66 DH","Canon PIXMA G3410 imprimante multifonction Jet d'encre A4 4800 x 1200 DPI 8,8 ppm Wifi",canon-pixma-g3410-imprimante-multifonction-jet-d-encre-a4-4800-x-1200-dpi-8-8-ppm-wifi,Technoplace,has_dot
143070,1586.66,"1 586.66 DH","TP-Link EAP653 point d'accès réseaux locaux sans fil 2976 Mbit/s Blanc Connexion Ethernet, supportant l'alimentation via ce port (PoE) (EAP653)",tp-link-eap653-point-d-acces-reseaux-locaux-sans-fil-2976-mbit-s-blanc-connexion-ethernet-supportant-l-alimentation-via-ce-port-po-e-eap653,Technoplace,has_dot
128353,1589.33,"1 589.33 DH","HP 230A Magenta Original LaserJet Toner Cartridge",hp-230a-magenta-original-laser-jet-toner-cartridge,Technoplace,has_dot
128359,1589.33,"1 589.33 DH","HP 230A Cyan Original LaserJet Toner Cartridge",hp-230a-cyan-original-laser-jet-toner-cartridge,Technoplace,has_dot
128364,1589.33,"1 589.33 DH","HP 230A Yellow Original LaserJet Toner Cartridge",hp-230a-yellow-original-laser-jet-toner-cartridge,Technoplace,has_dot
130937,1589.9,"1 589.90 DH","HP 825A toner LaserJet noir authentique",hp-825a-toner-laser-jet-noir-authentique,"Ink Solutions Maroc",has_dot
128574,1598.4,"1 598.40 DH","HP Q3964A tambour d'imprimante (Q3964A)",hp-q3964a-tambour-d-imprimante-q3964a,"NGT Maroc",has_dot
124000,1598.66,"1 598.66 DH","Casque Micro Gaming HyperX Cloud Alpha S / Noir",casque-micro-gaming-hyper-x-cloud-alpha-s-noir,Technoplace,has_dot
126285,1598.67,"1 598.67 DH","HP 286H8AA Barrette Mémoire 8 Go 1 x 8 Go DDR4 3200 MHz",hp-286h8aa-barrette-memoire-8-go-1-x-8-go-ddr4-3200-m-hz,Technoplace,has_dot
132111,1599.84,"1 599.84 DH","HP 913A Cartouche d’encre jaune PageWide authentique",hp-913a-cartouche-d-encre-jaune-page-wide-authentique,Technoplace,has_dot
132241,1599.84,"1 599.84 DH","HP 913A Cartouche d’encre magenta PageWide authentique",hp-913a-cartouche-d-encre-magenta-page-wide-authentique,Technoplace,has_dot
132337,1599.84,"1 599.84 DH","HP 913A Cartouche d’encre cyan PageWide authentique",hp-913a-cartouche-d-encre-cyan-page-wide-authentique,Technoplace,has_dot
130312,1600.8,"1 600.80 DH","HP 81 tête d'impression encre teintée magenta clair et dispositif de nettoyage de tête d'impression DesignJet",hp-81-tete-d-impression-encre-teintee-magenta-clair-et-dispositif-de-nettoyage-de-tete-d-impression-design-jet,Fournipro.ma,has_dot
130326,1600.8,"1 600.80 DH","HP 83 tête d'impression UV et dispositif de nettoyage de tête d'impression DesignJet noire",hp-83-tete-d-impression-uv-et-dispositif-de-nettoyage-de-tete-d-impression-design-jet-noire,Fournipro.ma,has_dot
137038,1611.6,"1 611.60 DH","HP Laser 107a, Noir et blanc, Imprimante pour Petites/moyennes entreprises, Imprimer",hp-laser-107a-noir-et-blanc-imprimante-pour-petites-moyennes-entreprises-imprimer,Technoplace,has_dot
123119,1620.67,"1 620.67 DH","Brother QL-810W imprimante pour étiquettes Thermique directe Couleur 300 x 600 DPI DK",brother-ql-810w-imprimante-pour-etiquettes-thermique-directe-couleur-300-x-600-dpi-dk,Technoplace,has_dot
137223,1620.67,"1 620.67 DH","Brother QL-800 imprimante pour étiquettes Thermique directe Couleur 300 x 600 DPI 148 mm/sec Avec fil DK",brother-ql-800-imprimante-pour-etiquettes-thermique-directe-couleur-300-x-600-dpi-148-mm-sec-avec-fil-dk,Technoplace,has_dot
131794,1627.2,"1 627.20 DH","Samsung CLT-M508S Cartouche de tonerOriginal Magenta",samsung-clt-m508s-cartouche-de-toner-original-magenta,"NGT Maroc",has_dot
131989,1630.8,"1 630.80 DH","Samsung CLT-Y508S Cartouche de tonerOriginal Jaune",samsung-clt-y508s-cartouche-de-toner-original-jaune,"NGT Maroc",has_dot
112274,1633.2,"1 633.20 DH","Toner KYOCERA TK-8345M Magenta (12000 Pages)",toner-kyocera-tk-8345m-magenta-12000-pages,Technoplace,has_dot
112304,1633.2,"1 633.20 DH","Toner KYOCERA TK-8345C Cyan (12000 Pages)",toner-kyocera-tk-8345c-cyan-12000-pages,Technoplace,has_dot
112388,1633.2,"1 633.20 DH","Toner KYOCERA TK-8345Y Jaune (12000 Pages)",toner-kyocera-tk-8345y-jaune-12000-pages,Technoplace,has_dot
130215,1641.6,"1 641.60 DH","HP 70 cartouche d'encre DesignJet rouge, 130 ml",hp-70-cartouche-d-encre-design-jet-rouge-130-ml,Technoplace,has_dot
136835,1642.8,"1 642.80 DH","Imprimante jet d'encre Monochrome à Réservoir Intégrée Canon PIXMA G2040-Wifi (gm2040)",imprimante-jet-d-encre-monochrome-a-reservoir-integree-canon-pixma-g2040-wifi-gm2040,Technoplace,has_dot
128781,1643.33,"1 643.33 DH","Canon PFI-1100C Cyan - Cartouche d'encre Canon d'origine (0851C001AA)",canon-pfi-1100c-cyan-cartouche-d-encre-canon-d-origine-0851c001aa,Technoplace,has_dot
128783,1643.33,"1 643.33 DH","Canon PFI-1100GY Grey - Cartouche d'encre Canon d'origine (0856C001AA)",canon-pfi-1100gy-grey-cartouche-d-encre-canon-d-origine-0856c001aa,Technoplace,has_dot
128785,1643.33,"1 643.33 DH","Canon PFI-1100M Magenta - Cartouche d'encre Canon d'origine (0852C001AA)",canon-pfi-1100m-magenta-cartouche-d-encre-canon-d-origine-0852c001aa,Technoplace,has_dot
128788,1643.33,"1 643.33 DH","Canon PFI-1100MBK Noir Mat - Cartouche d'encre Canon d'origine (0849C001AA)",canon-pfi-1100mbk-noir-mat-cartouche-d-encre-canon-d-origine-0849c001aa,Technoplace,has_dot
128790,1643.33,"1 643.33 DH","Canon PFI-1100PBK Noir Photo - Bouteille d'encre Canon d'origine (0850C001AA)",canon-pfi-1100pbk-noir-photo-bouteille-d-encre-canon-d-origine-0850c001aa,Technoplace,has_dot
128793,1643.33,"1 643.33 DH","Canon PFI-1100PC Photo Cyan - Bouteille d'encre Canon d'origine (0854C001AA)",canon-pfi-1100pc-photo-cyan-bouteille-d-encre-canon-d-origine-0854c001aa,Technoplace,has_dot
128796,1643.33,"1 643.33 DH","Canon PFI-1100PM Photo Magenta - Bouteille d'encre Canon d'origine (0855C001AA)",canon-pfi-1100pm-photo-magenta-bouteille-d-encre-canon-d-origine-0855c001aa,Technoplace,has_dot
128799,1643.33,"1 643.33 DH","Canon PFI-1100Y Jaune - Bouteille d'encre Canon d'origine (0853C001AA)",canon-pfi-1100y-jaune-bouteille-d-encre-canon-d-origine-0853c001aa,Technoplace,has_dot
132989,1647.73,"1 647.73 DH","HP 203A cartouche de toner LaserJet cyan authentique (CF541A)",hp-203a-cartouche-de-toner-laser-jet-cyan-authentique-cf541a,Technoplace,has_dot
132992,1647.73,"1 647.73 DH","HP Cartouche de toner jaune authentique 203A pour LaserJet",hp-cartouche-de-toner-jaune-authentique-203a-pour-laser-jet,Technoplace,has_dot
133035,1647.73,"1 647.73 DH","HP Cartouche de toner magenta authentique 203A pour LaserJet",hp-cartouche-de-toner-magenta-authentique-203a-pour-laser-jet,Technoplace,has_dot
111775,1654.67,"1 654.67 DH","Canon T06 Original Noir",canon-t06-original-noir,Technoplace,has_dot
124897,1658.34,"1 658.34 DH","Samsung Galaxy Buds Pro Casque Sans fil Ecouteurs Appels/Musique Bluetooth Noir",samsung-galaxy-buds-pro-casque-sans-fil-ecouteurs-appels-musique-bluetooth-noir,"Bestmark Maroc",has_dot
136370,1658.34,"1 658.34 DH","Epson C11CJ68403 imprimante jets d'encres",epson-c11cj68403-imprimante-jets-d-encres,"Bestmark Maroc",has_dot
117738,1666.13,"1 666.13 DH","Logitech G G502 Ratón inalámbrico para gaming LIGHTSPEED (910-005568)",logitech-g-g502-raton-inalambrico-para-gaming-lightspeed-910-005568,Technoplace,has_dot
137350,1666.67,"1 666.67 DH","HP V22i G5 écran plat de PC 54,6 cm (21.5"") 1920 x 1080 pixels Full HD LCD Noir",hp-v22i-g5-ecran-plat-de-pc-54-6-cm-21-5-1920-x-1080-pixels-full-hd-lcd-noir,Technoplace,has_dot
138264,1670.4,"1 670.40 DH","Lenovo C24-20 23.8"" Full HD Noir (62A8KAT1EU)",lenovo-c24-20-23-8-full-hd-noir-62a8kat1eu,Technoplace,has_dot
124405,1672.8,"1 672.80 DH","Jabra BIZ 2300 USB Microsoft Lync Duo Casque Avec fil Arceau Bureau/Centre d'appels USB Type-A Noir (2399-823-109)",jabra-biz-2300-usb-microsoft-lync-duo-casque-avec-fil-arceau-bureau-centre-d-appels-usb-type-a-noir-2399-823-109,Technoplace,has_dot
143109,1673.2,"1 673.20 DH","TP-Link EAP610 point d'accès réseaux locaux sans fil 1775 Mbit/s Blanc Connexion Ethernet, supportant l'alimentation via ce port (PoE) (EAP610)",tp-link-eap610-point-d-acces-reseaux-locaux-sans-fil-1775-mbit-s-blanc-connexion-ethernet-supportant-l-alimentation-via-ce-port-po-e-eap610,Technoplace,has_dot
122867,1678.8,"1 678.80 DH","Grandstream Networks GRP2615 téléphone fixe Noir, Gris 10 lignes TFT Wifi",grandstream-networks-grp2615-telephone-fixe-noir-gris-10-lignes-tft-wifi,"NGT Maroc",has_dot
129821,1681.15,"1 681.15 DH","HP Cartouche d’encre 730 DesignJet cyan, 130 ml",hp-cartouche-d-encre-730-design-jet-cyan-130-ml,Technoplace,has_dot
130942,1681.2,"1 681.20 DH","HP 51A toner LaserJet noir authentique",hp-51a-toner-laser-jet-noir-authentique,"NGT Maroc",has_dot
131301,1683.6,"1 683.60 DH","Lexmark C5200KS Cartouche de tonerOriginal Noir",lexmark-c5200ks-cartouche-de-toner-original-noir,"NGT Maroc",has_dot
131304,1683.6,"1 683.60 DH","Lexmark C5200MS Cartouche de tonerOriginal Magenta",lexmark-c5200ms-cartouche-de-toner-original-magenta,"NGT Maroc",has_dot
131307,1683.6,"1 683.60 DH","Lexmark C5200YS Cartouche de tonerOriginal Jaune",lexmark-c5200ys-cartouche-de-toner-original-jaune,"NGT Maroc",has_dot
131316,1683.6,"1 683.60 DH","Lexmark C5200CS Cartouche de tonerOriginal Cyan",lexmark-c5200cs-cartouche-de-toner-original-cyan,"NGT Maroc",has_dot
112413,1689.6,"1 689.60 DH","HP 126A Original",hp-126a-original,Technoplace,has_dot
132999,1692.24,"1 692.24 DH","HP 12A toner LaserJet noir authentique",hp-12a-toner-laser-jet-noir-authentique,Technoplace,has_dot
142772,1693.2,"1 693.20 DH","Samsung Galaxy Tab A7 Lite 8.7"" 32 Go Gris 4G (",samsung-galaxy-tab-a7-lite-8-7-32-go-gris-4g,Technoplace,has_dot
142781,1693.2,"1 693.20 DH","Samsung Galaxy A7 lite 8,7"" 3Go Octa Core 32Go Android 4G 2 Mpx 2 Mpx 8 Mpx Silver.",samsung-galaxy-a7-lite-8-7-3go-octa-core-32go-android-4g-2-mpx-2-mpx-8-mpx-silver,Technoplace,has_dot
131120,1693.33,"1 693.33 DH","HP 728 cartouche d'encre DesignJet cyan 130 ml",hp-728-cartouche-d-encre-design-jet-cyan-130-ml,Technoplace,has_dot
131125,1693.33,"1 693.33 DH","HP 728 cartouche d'encre DesignJet jaune 130 ml",hp-728-cartouche-d-encre-design-jet-jaune-130-ml,Technoplace,has_dot
130085,1697.8,"1 697.80 DH","HP 824A Original(CB384A)",hp-824a-original-cb384a,"Ink Solutions Maroc",has_dot
113990,1702.8,"1 702.80 DH","Lexmark MS415dn 1200 x 1200 DPI A4",lexmark-ms415dn-1200-x-1200-dpi-a4,Technoplace,has_dot
143025,1703.4,"1 703.40 DH","TP-Link EAP245 point d'accès réseaux locaux sans fil 1300 Mbit/s Blanc Connexion Ethernet, supportant l'alimentation via ce port (PoE) (EAP245)",tp-link-eap245-point-d-acces-reseaux-locaux-sans-fil-1300-mbit-s-blanc-connexion-ethernet-supportant-l-alimentation-via-ce-port-po-e-eap245,Technoplace,has_dot
112453,1703.41,"1 703.41 DH","Toner Original Samsung CLT-K504S - Noir",toner-original-samsung-clt-k504s-noir,Technoplace,has_dot
112403,1705.2,"1 705.20 DH","Lexmark 515H Cartouche de toner Original Noir",lexmark-515h-cartouche-de-toner-original-noir,"NGT Maroc",has_dot
129389,1705.2,"1 705.20 DH","Lexmark C500S2KG Cartouche de tonerOriginal Noir",lexmark-c500s2kg-cartouche-de-toner-original-noir,"NGT Maroc",has_dot
130743,1705.2,"1 705.20 DH","Lexmark 80C8XY0 Cartouche de tonerOriginal Jaune",lexmark-80c8xy0-cartouche-de-toner-original-jaune,"NGT Maroc",has_dot
130745,1705.2,"1 705.20 DH","Lexmark 80C8XM0 Cartouche de tonerOriginal Magenta",lexmark-80c8xm0-cartouche-de-toner-original-magenta,"NGT Maroc",has_dot
130749,1705.2,"1 705.20 DH","Lexmark 80C8XC0 Cartouche de tonerOriginal Cyan",lexmark-80c8xc0-cartouche-de-toner-original-cyan,"NGT Maroc",has_dot
130435,1706.75,"1 706.75 DH","HP 36A toner LaserJet noir authentique",hp-36a-toner-laser-jet-noir-authentique,Technoplace,has_dot
113164,1711.33,"1 711.33 DH","Western Digital My Passport disque dur externe 4000 Go Noir",western-digital-my-passport-disque-dur-externe-4000-go-noir,Technoplace,has_dot
112102,1717.2,"1 717.20 DH","Lexmark E250A11E Cartouche de toner Original Noir",lexmark-e250a11e-cartouche-de-toner-original-noir,"NGT Maroc",has_dot
112201,1717.2,"1 717.20 DH","Lexmark E260A11E Cartouche de toner Original Noir",lexmark-e260a11e-cartouche-de-toner-original-noir,"NGT Maroc",has_dot
130895,1717.2,"1 717.20 DH","Lexmark X264A11G Cartouche de tonerOriginal Noir",lexmark-x264a11g-cartouche-de-toner-original-noir,"NGT Maroc",has_dot
114402,1719.6,"1 719.60 DH","HP Ink Tank 315 All-in-One (Z4B04A)",hp-ink-tank-315-all-in-one-z4b04a,Technoplace,has_dot
123533,1722.67,"1 722.67 DH","Canon 5764C001 Cartouche de toner 1 pièce(s) Original Jaune",canon-5764c001-cartouche-de-toner-1-piece-s-original-jaune,Technoplace,has_dot
123544,1722.67,"1 722.67 DH","Canon 5763C001 Cartouche de toner 1 pièce(s) Compatible Magenta",canon-5763c001-cartouche-de-toner-1-piece-s-compatible-magenta,Technoplace,has_dot
143816,1724.8,"1 724.80 DH","Objectif Canon EF-S 24mm f/2.8 STM (9522B005AA)",objectif-canon-ef-s-24mm-f-2-8-stm-9522b005aa,Technoplace,has_dot
